QueryNumber;[DocRanking, DocNumber, Similarity]
00031;[175, 390, 0.0]
00031;[176, 391, 0.0]
00031;[177, 392, 0.0]
00031;[178, 397, 0.0]
00031;[179, 398, 0.0]
00031;[180, 399, 0.0]
00031;[181, 400, 0.0]
00031;[182, 403, 0.0]
00031;[183, 405, 0.0]
00031;[184, 412, 0.0]
00031;[185, 417, 0.0]
00031;[186, 423, 0.0]
00031;[187, 427, 0.0]
00031;[188, 428, 0.0]
00031;[189, 432, 0.0]
00031;[190, 433, 0.0]
00031;[191, 434, 0.0]
00031;[192, 435, 0.0]
00031;[193, 436, 0.0]
00031;[194, 437, 0.0]
00031;[195, 438, 0.0]
00031;[196, 439, 0.0]
00031;[197, 440, 0.0]
00031;[198, 441, 0.0]
00031;[199, 442, 0.0]
00031;[200, 444, 0.0]
00031;[201, 445, 0.0]
00031;[202, 446, 0.0]
00031;[203, 447, 0.0]
00031;[204, 448, 0.0]
00031;[205, 450, 0.0]
00031;[206, 451, 0.0]
00031;[207, 453, 0.0]
00031;[208, 454, 0.0]
00031;[209, 456, 0.0]
00031;[210, 471, 0.0]
00031;[211, 478, 0.0]
00031;[212, 479, 0.0]
00031;[213, 483, 0.0]
00031;[214, 484, 0.0]
00031;[215, 485, 0.0]
00031;[216, 488, 0.0]
00031;[217, 489, 0.0]
00031;[218, 491, 0.0]
00031;[219, 496, 0.0]
00031;[220, 497, 0.0]
00031;[221, 498, 0.0]
00031;[222, 500, 0.0]
00031;[223, 501, 0.0]
00031;[224, 502, 0.0]
00031;[225, 503, 0.0]
00031;[226, 504, 0.0]
00031;[227, 507, 0.0]
00031;[228, 508, 0.0]
00031;[229, 510, 0.0]
00031;[230, 511, 0.0]
00031;[231, 513, 0.0]
00031;[232, 515, 0.0]
00031;[233, 516, 0.0]
00031;[234, 517, 0.0]
00031;[235, 519, 0.0]
00031;[236, 531, 0.0]
00031;[237, 534, 0.0]
00031;[238, 535, 0.0]
00031;[239, 536, 0.0]
00031;[240, 537, 0.0]
00031;[241, 538, 0.0]
00031;[242, 541, 0.0]
00031;[243, 542, 0.0]
00031;[244, 543, 0.0]
00031;[245, 544, 0.0]
00031;[246, 545, 0.0]
00031;[247, 546, 0.0]
00031;[248, 547, 0.0]
00031;[249, 552, 0.0]
00031;[250, 554, 0.0]
00031;[251, 559, 0.0]
00031;[252, 562, 0.0]
00031;[253, 563, 0.0]
00031;[254, 565, 0.0]
00031;[255, 566, 0.0]
00031;[256, 568, 0.0]
00031;[257, 570, 0.0]
00031;[258, 573, 0.0]
00031;[259, 575, 0.0]
00031;[260, 590, 0.0]
00031;[261, 592, 0.0]
00031;[262, 594, 0.0]
00031;[263, 596, 0.0]
00031;[264, 602, 0.0]
00031;[265, 607, 0.0]
00031;[266, 610, 0.0]
00031;[267, 612, 0.0]
00031;[268, 615, 0.0]
00031;[269, 616, 0.0]
00031;[270, 617, 0.0]
00031;[271, 618, 0.0]
00031;[272, 621, 0.0]
00031;[273, 623, 0.0]
00031;[274, 625, 0.0]
00031;[275, 627, 0.0]
00031;[276, 628, 0.0]
00031;[277, 633, 0.0]
00031;[278, 637, 0.0]
00031;[279, 643, 0.0]
00031;[280, 646, 0.0]
00031;[281, 648, 0.0]
00031;[282, 652, 0.0]
00031;[283, 654, 0.0]
00031;[284, 658, 0.0]
00031;[285, 660, 0.0]
00031;[286, 663, 0.0]
00031;[287, 664, 0.0]
00031;[288, 669, 0.0]
00031;[289, 670, 0.0]
00031;[290, 682, 0.0]
00031;[291, 685, 0.0]
00031;[292, 687, 0.0]
00031;[293, 694, 0.0]
00031;[294, 701, 0.0]
00031;[295, 702, 0.0]
00031;[296, 703, 0.0]
00031;[297, 705, 0.0]
00031;[298, 709, 0.0]
00031;[299, 716, 0.0]
00031;[300, 719, 0.0]
00031;[301, 721, 0.0]
00031;[302, 723, 0.0]
00031;[303, 732, 0.0]
00031;[304, 733, 0.0]
00031;[305, 734, 0.0]
00031;[306, 738, 0.0]
00031;[307, 739, 0.0]
00031;[308, 742, 0.0]
00031;[309, 753, 0.0]
00031;[310, 761, 0.0]
00031;[311, 764, 0.0]
00031;[312, 765, 0.0]
00031;[313, 768, 0.0]
00031;[314, 771, 0.0]
00031;[315, 772, 0.0]
00031;[316, 775, 0.0]
00031;[317, 776, 0.0]
00031;[318, 783, 0.0]
00031;[319, 784, 0.0]
00031;[320, 785, 0.0]
00031;[321, 789, 0.0]
00031;[322, 791, 0.0]
00031;[323, 794, 0.0]
00031;[324, 795, 0.0]
00031;[325, 799, 0.0]
00031;[326, 805, 0.0]
00031;[327, 810, 0.0]
00031;[328, 811, 0.0]
00031;[329, 814, 0.0]
00031;[330, 817, 0.0]
00031;[331, 818, 0.0]
00031;[332, 821, 0.0]
00031;[333, 822, 0.0]
00031;[334, 833, 0.0]
00031;[335, 835, 0.0]
00031;[336, 837, 0.0]
00031;[337, 840, 0.0]
00031;[338, 844, 0.0]
00031;[339, 845, 0.0]
00031;[340, 848, 0.0]
00031;[341, 851, 0.0]
00031;[342, 854, 0.0]
00031;[343, 856, 0.0]
00031;[344, 860, 0.0]
00031;[345, 861, 0.0]
00031;[346, 866, 0.0]
00031;[347, 869, 0.0]
00031;[348, 874, 0.0]
00031;[349, 875, 0.0]
00031;[350, 879, 0.0]
00031;[351, 881, 0.0]
00031;[352, 882, 0.0]
00031;[353, 885, 0.0]
00031;[354, 886, 0.0]
00031;[355, 890, 0.0]
00031;[356, 892, 0.0]
00031;[357, 893, 0.0]
00031;[358, 895, 0.0]
00031;[359, 901, 0.0]
00031;[360, 907, 0.0]
00031;[361, 914, 0.0]
00031;[362, 915, 0.0]
00031;[363, 919, 0.0]
00031;[364, 920, 0.0]
00031;[365, 923, 0.0]
00031;[366, 930, 0.0]
00031;[367, 933, 0.0]
00031;[368, 935, 0.0]
00031;[369, 942, 0.0]
00031;[370, 944, 0.0]
00031;[371, 945, 0.0]
00031;[372, 947, 0.0]
00031;[373, 949, 0.0]
00031;[374, 951, 0.0]
00031;[375, 965, 0.0]
00031;[376, 968, 0.0]
00031;[377, 970, 0.0]
00031;[378, 971, 0.0]
00031;[379, 973, 0.0]
00031;[380, 976, 0.0]
00031;[381, 977, 0.0]
00031;[382, 980, 0.0]
00031;[383, 990, 0.0]
00031;[384, 991, 0.0]
00031;[385, 994, 0.0]
00031;[386, 995, 0.0]
00031;[387, 997, 0.0]
00031;[388, 999, 0.0]
00031;[389, 1000, 0.0]
00031;[390, 1001, 0.0]
00031;[391, 1004, 0.0]
00031;[392, 1009, 0.0]
00031;[393, 1011, 0.0]
00031;[394, 1013, 0.0]
00031;[395, 1019, 0.0]
00031;[396, 1034, 0.0]
00031;[397, 1039, 0.0]
00031;[398, 1041, 0.0]
00031;[399, 1042, 0.0]
00031;[400, 1044, 0.0]
00031;[401, 1045, 0.0]
00031;[402, 1052, 0.0]
00031;[403, 1056, 0.0]
00031;[404, 1063, 0.0]
00031;[405, 1065, 0.0]
00031;[406, 1066, 0.0]
00031;[407, 1068, 0.0]
00031;[408, 1070, 0.0]
00031;[409, 1072, 0.0]
00031;[410, 1073, 0.0]
00031;[411, 1076, 0.0]
00031;[412, 1079, 0.0]
00031;[413, 1080, 0.0]
00031;[414, 1082, 0.0]
00031;[415, 1083, 0.0]
00031;[416, 1087, 0.0]
00031;[417, 1088, 0.0]
00031;[418, 1090, 0.0]
00031;[419, 1093, 0.0]
00031;[420, 1100, 0.0]
00031;[421, 1102, 0.0]
00031;[422, 1103, 0.0]
00031;[423, 1104, 0.0]
00031;[424, 1107, 0.0]
00031;[425, 1108, 0.0]
00031;[426, 1114, 0.0]
00031;[427, 1115, 0.0]
00031;[428, 1118, 0.0]
00031;[429, 1120, 0.0]
00031;[430, 1122, 0.0]
00031;[431, 1123, 0.0]
00031;[432, 1128, 0.0]
00031;[433, 1129, 0.0]
00031;[434, 1130, 0.0]
00031;[435, 1134, 0.0]
00031;[436, 1135, 0.0]
00031;[437, 1137, 0.0]
00031;[438, 1138, 0.0]
00031;[439, 1139, 0.0]
00031;[440, 1140, 0.0]
00031;[441, 1146, 0.0]
00031;[442, 1149, 0.0]
00031;[443, 1156, 0.0]
00031;[444, 1158, 0.0]
00031;[445, 1159, 0.0]
00031;[446, 1161, 0.0]
00031;[447, 1162, 0.0]
00031;[448, 1163, 0.0]
00031;[449, 1170, 0.0]
00031;[450, 1171, 0.0]
00031;[451, 1173, 0.0]
00031;[452, 1175, 0.0]
00031;[453, 1177, 0.0]
00031;[454, 1179, 0.0]
00031;[455, 1183, 0.0]
00031;[456, 1185, 0.0]
00031;[457, 1186, 0.0]
00031;[458, 1191, 0.0]
00031;[459, 1192, 0.0]
00031;[460, 1193, 0.0]
00031;[461, 1194, 0.0]
00031;[462, 1195, 0.0]
00031;[463, 1196, 0.0]
00031;[464, 1197, 0.0]
00031;[465, 1201, 0.0]
00031;[466, 1202, 0.0]
00031;[467, 1205, 0.0]
00031;[468, 1206, 0.0]
00031;[469, 1209, 0.0]
00031;[470, 1211, 0.0]
00031;[471, 1213, 0.0]
00031;[472, 1221, 0.0]
00031;[473, 1224, 0.0]
00031;[474, 1228, 0.0]
00031;[475, 1232, 0.0]
00031;[476, 1233, 0.0]
00031;[477, 1234, 0.0]
00031;[478, 1235, 0.0]
00031;[479, 1239, 0.0]
00031;[480, 1, 0.0]
00031;[481, 2, 0.0]
00031;[482, 3, 0.0]
00031;[483, 4, 0.0]
00031;[484, 5, 0.0]
00031;[485, 6, 0.0]
00031;[486, 9, 0.0]
00031;[487, 10, 0.0]
00031;[488, 11, 0.0]
00031;[489, 14, 0.0]
00031;[490, 16, 0.0]
00031;[491, 19, 0.0]
00031;[492, 20, 0.0]
00031;[493, 21, 0.0]
00031;[494, 22, 0.0]
00031;[495, 23, 0.0]
00031;[496, 24, 0.0]
00031;[497, 25, 0.0]
00031;[498, 26, 0.0]
00031;[499, 27, 0.0]
00031;[500, 29, 0.0]
00031;[501, 30, 0.0]
00031;[502, 31, 0.0]
00031;[503, 34, 0.0]
00031;[504, 35, 0.0]
00031;[505, 42, 0.0]
00031;[506, 44, 0.0]
00031;[507, 45, 0.0]
00031;[508, 50, 0.0]
00031;[509, 51, 0.0]
00031;[510, 52, 0.0]
00031;[511, 53, 0.0]
00031;[512, 54, 0.0]
00031;[513, 55, 0.0]
00031;[514, 57, 0.0]
00031;[515, 61, 0.0]
00031;[516, 62, 0.0]
00031;[517, 64, 0.0]
00031;[518, 66, 0.0]
00031;[519, 70, 0.0]
00031;[520, 71, 0.0]
00031;[521, 72, 0.0]
00031;[522, 74, 0.0]
00031;[523, 75, 0.0]
00031;[524, 80, 0.0]
00031;[525, 83, 0.0]
00031;[526, 84, 0.0]
00031;[527, 85, 0.0]
00031;[528, 87, 0.0]
00031;[529, 89, 0.0]
00031;[530, 90, 0.0]
00031;[531, 91, 0.0]
00031;[532, 93, 0.0]
00031;[533, 94, 0.0]
00031;[534, 95, 0.0]
00031;[535, 96, 0.0]
00031;[536, 98, 0.0]
00031;[537, 99, 0.0]
00031;[538, 100, 0.0]
00031;[539, 102, 0.0]
00031;[540, 104, 0.0]
00031;[541, 105, 0.0]
00031;[542, 107, 0.0]
00031;[543, 108, 0.0]
00031;[544, 109, 0.0]
00031;[545, 111, 0.0]
00031;[546, 113, 0.0]
00031;[547, 114, 0.0]
00031;[548, 115, 0.0]
00031;[549, 116, 0.0]
00031;[550, 119, 0.0]
00031;[551, 122, 0.0]
00031;[552, 123, 0.0]
00031;[553, 124, 0.0]
00031;[554, 125, 0.0]
00031;[555, 137, 0.0]
00031;[556, 138, 0.0]
00031;[557, 142, 0.0]
00031;[558, 144, 0.0]
00031;[559, 146, 0.0]
00031;[560, 147, 0.0]
00031;[561, 148, 0.0]
00031;[562, 149, 0.0]
00031;[563, 150, 0.0]
00031;[564, 154, 0.0]
00031;[565, 155, 0.0]
00031;[566, 159, 0.0]
00031;[567, 160, 0.0]
00031;[568, 161, 0.0]
00031;[569, 163, 0.0]
00031;[570, 164, 0.0]
00031;[571, 166, 0.0]
00031;[572, 167, 0.0]
00031;[573, 169, 0.0]
00031;[574, 170, 0.0]
00031;[575, 173, 0.0]
00031;[576, 174, 0.0]
00031;[577, 177, 0.0]
00031;[578, 178, 0.0]
00031;[579, 179, 0.0]
00031;[580, 180, 0.0]
00031;[581, 181, 0.0]
00031;[582, 184, 0.0]
00031;[583, 185, 0.0]
00031;[584, 187, 0.0]
00031;[585, 188, 0.0]
00031;[586, 190, 0.0]
00031;[587, 193, 0.0]
00031;[588, 194, 0.0]
00031;[589, 195, 0.0]
00031;[590, 196, 0.0]
00031;[591, 199, 0.0]
00031;[592, 200, 0.0]
00031;[593, 204, 0.0]
00031;[594, 205, 0.0]
00031;[595, 207, 0.0]
00031;[596, 209, 0.0]
00031;[597, 211, 0.0]
00031;[598, 212, 0.0]
00031;[599, 213, 0.0]
00031;[600, 214, 0.0]
00031;[601, 216, 0.0]
00031;[602, 217, 0.0]
00031;[603, 218, 0.0]
00031;[604, 219, 0.0]
00031;[605, 221, 0.0]
00031;[606, 226, 0.0]
00031;[607, 227, 0.0]
00031;[608, 228, 0.0]
00031;[609, 229, 0.0]
00031;[610, 231, 0.0]
00031;[611, 232, 0.0]
00031;[612, 233, 0.0]
00031;[613, 234, 0.0]
00031;[614, 235, 0.0]
00031;[615, 236, 0.0]
00031;[616, 238, 0.0]
00031;[617, 240, 0.0]
00031;[618, 246, 0.0]
00031;[619, 249, 0.0]
00031;[620, 250, 0.0]
00031;[621, 251, 0.0]
00031;[622, 252, 0.0]
00031;[623, 253, 0.0]
00031;[624, 254, 0.0]
00031;[625, 255, 0.0]
00031;[626, 259, 0.0]
00031;[627, 260, 0.0]
00031;[628, 262, 0.0]
00031;[629, 264, 0.0]
00031;[630, 265, 0.0]
00031;[631, 267, 0.0]
00031;[632, 269, 0.0]
00031;[633, 270, 0.0]
00031;[634, 271, 0.0]
00031;[635, 272, 0.0]
00031;[636, 273, 0.0]
00031;[637, 274, 0.0]
00031;[638, 275, 0.0]
00031;[639, 283, 0.0]
00031;[640, 285, 0.0]
00031;[641, 288, 0.0]
00031;[642, 289, 0.0]
00031;[643, 291, 0.0]
00031;[644, 292, 0.0]
00031;[645, 293, 0.0]
00031;[646, 294, 0.0]
00031;[647, 295, 0.0]
00031;[648, 302, 0.0]
00031;[649, 303, 0.0]
00031;[650, 307, 0.0]
00031;[651, 309, 0.0]
00031;[652, 310, 0.0]
00031;[653, 311, 0.0]
00031;[654, 314, 0.0]
00031;[655, 316, 0.0]
00031;[656, 317, 0.0]
00031;[657, 318, 0.0]
00031;[658, 319, 0.0]
00031;[659, 320, 0.0]
00031;[660, 321, 0.0]
00031;[661, 325, 0.0]
00031;[662, 335, 0.0]
00031;[663, 336, 0.0]
00031;[664, 337, 0.0]
00031;[665, 339, 0.0]
00031;[666, 340, 0.0]
00031;[667, 341, 0.0]
00031;[668, 343, 0.0]
00031;[669, 345, 0.0]
00031;[670, 346, 0.0]
00031;[671, 347, 0.0]
00031;[672, 349, 0.0]
00031;[673, 354, 0.0]
00031;[674, 355, 0.0]
00031;[675, 356, 0.0]
00031;[676, 357, 0.0]
00031;[677, 358, 0.0]
00031;[678, 360, 0.0]
00031;[679, 362, 0.0]
00031;[680, 364, 0.0]
00031;[681, 365, 0.0]
00031;[682, 366, 0.0]
00031;[683, 371, 0.0]
00031;[684, 372, 0.0]
00031;[685, 374, 0.0]
00031;[686, 375, 0.0]
00031;[687, 376, 0.0]
00031;[688, 379, 0.0]
00031;[689, 380, 0.0]
00031;[690, 381, 0.0]
00031;[691, 382, 0.0]
00031;[692, 383, 0.0]
00031;[693, 385, 0.0]
00031;[694, 387, 0.0]
00031;[695, 388, 0.0]
00031;[696, 393, 0.0]
00031;[697, 394, 0.0]
00031;[698, 395, 0.0]
00031;[699, 396, 0.0]
00031;[700, 401, 0.0]
00031;[701, 402, 0.0]
00031;[702, 404, 0.0]
00031;[703, 406, 0.0]
00031;[704, 407, 0.0]
00031;[705, 408, 0.0]
00031;[706, 409, 0.0]
00031;[707, 410, 0.0]
00031;[708, 411, 0.0]
00031;[709, 413, 0.0]
00031;[710, 414, 0.0]
00031;[711, 415, 0.0]
00031;[712, 416, 0.0]
00031;[713, 418, 0.0]
00031;[714, 419, 0.0]
00031;[715, 420, 0.0]
00031;[716, 421, 0.0]
00031;[717, 422, 0.0]
00031;[718, 424, 0.0]
00031;[719, 425, 0.0]
00031;[720, 426, 0.0]
00031;[721, 429, 0.0]
00031;[722, 430, 0.0]
00031;[723, 431, 0.0]
00031;[724, 443, 0.0]
00031;[725, 449, 0.0]
00031;[726, 452, 0.0]
00031;[727, 455, 0.0]
00031;[728, 457, 0.0]
00031;[729, 458, 0.0]
00031;[730, 459, 0.0]
00031;[731, 460, 0.0]
00031;[732, 461, 0.0]
00031;[733, 462, 0.0]
00031;[734, 463, 0.0]
00031;[735, 464, 0.0]
00031;[736, 466, 0.0]
00031;[737, 467, 0.0]
00031;[738, 468, 0.0]
00031;[739, 469, 0.0]
00031;[740, 470, 0.0]
00031;[741, 472, 0.0]
00031;[742, 473, 0.0]
00031;[743, 474, 0.0]
00031;[744, 475, 0.0]
00031;[745, 476, 0.0]
00031;[746, 477, 0.0]
00031;[747, 480, 0.0]
00031;[748, 481, 0.0]
00031;[749, 482, 0.0]
00031;[750, 486, 0.0]
00031;[751, 487, 0.0]
00031;[752, 492, 0.0]
00031;[753, 494, 0.0]
00031;[754, 495, 0.0]
00031;[755, 499, 0.0]
00031;[756, 506, 0.0]
00031;[757, 509, 0.0]
00031;[758, 514, 0.0]
00031;[759, 518, 0.0]
00031;[760, 520, 0.0]
00031;[761, 521, 0.0]
00031;[762, 522, 0.0]
00031;[763, 523, 0.0]
00031;[764, 524, 0.0]
00031;[765, 525, 0.0]
00031;[766, 526, 0.0]
00031;[767, 527, 0.0]
00031;[768, 528, 0.0]
00031;[769, 529, 0.0]
00031;[770, 530, 0.0]
00031;[771, 532, 0.0]
00031;[772, 533, 0.0]
00031;[773, 539, 0.0]
00031;[774, 540, 0.0]
00031;[775, 548, 0.0]
00031;[776, 549, 0.0]
00031;[777, 550, 0.0]
00031;[778, 553, 0.0]
00031;[779, 555, 0.0]
00031;[780, 556, 0.0]
00031;[781, 557, 0.0]
00031;[782, 560, 0.0]
00031;[783, 561, 0.0]
00031;[784, 564, 0.0]
00031;[785, 567, 0.0]
00031;[786, 569, 0.0]
00031;[787, 571, 0.0]
00031;[788, 572, 0.0]
00031;[789, 574, 0.0]
00031;[790, 576, 0.0]
00031;[791, 577, 0.0]
00031;[792, 578, 0.0]
00031;[793, 579, 0.0]
00031;[794, 580, 0.0]
00031;[795, 581, 0.0]
00031;[796, 582, 0.0]
00031;[797, 583, 0.0]
00031;[798, 584, 0.0]
00031;[799, 585, 0.0]
00031;[800, 586, 0.0]
00031;[801, 587, 0.0]
00031;[802, 588, 0.0]
00031;[803, 589, 0.0]
00031;[804, 591, 0.0]
00031;[805, 593, 0.0]
00031;[806, 597, 0.0]
00031;[807, 598, 0.0]
00031;[808, 599, 0.0]
00031;[809, 600, 0.0]
00031;[810, 601, 0.0]
00031;[811, 603, 0.0]
00031;[812, 604, 0.0]
00031;[813, 605, 0.0]
00031;[814, 606, 0.0]
00031;[815, 608, 0.0]
00031;[816, 609, 0.0]
00031;[817, 611, 0.0]
00031;[818, 613, 0.0]
00031;[819, 614, 0.0]
00031;[820, 619, 0.0]
00031;[821, 622, 0.0]
00031;[822, 624, 0.0]
00031;[823, 626, 0.0]
00031;[824, 629, 0.0]
00031;[825, 630, 0.0]
00031;[826, 631, 0.0]
00031;[827, 632, 0.0]
00031;[828, 634, 0.0]
00031;[829, 635, 0.0]
00031;[830, 636, 0.0]
00031;[831, 638, 0.0]
00031;[832, 639, 0.0]
00031;[833, 640, 0.0]
00031;[834, 641, 0.0]
00031;[835, 642, 0.0]
00031;[836, 644, 0.0]
00031;[837, 645, 0.0]
00031;[838, 647, 0.0]
00031;[839, 649, 0.0]
00031;[840, 650, 0.0]
00031;[841, 651, 0.0]
00031;[842, 653, 0.0]
00031;[843, 655, 0.0]
00031;[844, 656, 0.0]
00031;[845, 659, 0.0]
00031;[846, 661, 0.0]
00031;[847, 662, 0.0]
00031;[848, 665, 0.0]
00031;[849, 666, 0.0]
00031;[850, 667, 0.0]
00031;[851, 668, 0.0]
00031;[852, 671, 0.0]
00031;[853, 672, 0.0]
00031;[854, 673, 0.0]
00031;[855, 674, 0.0]
00031;[856, 675, 0.0]
00031;[857, 676, 0.0]
00031;[858, 677, 0.0]
00031;[859, 678, 0.0]
00031;[860, 679, 0.0]
00031;[861, 680, 0.0]
00031;[862, 681, 0.0]
00031;[863, 683, 0.0]
00031;[864, 684, 0.0]
00031;[865, 686, 0.0]
00031;[866, 688, 0.0]
00031;[867, 689, 0.0]
00031;[868, 690, 0.0]
00031;[869, 691, 0.0]
00031;[870, 692, 0.0]
00031;[871, 693, 0.0]
00031;[872, 695, 0.0]
00031;[873, 696, 0.0]
00031;[874, 697, 0.0]
00031;[875, 698, 0.0]
00031;[876, 699, 0.0]
00031;[877, 704, 0.0]
00031;[878, 706, 0.0]
00031;[879, 707, 0.0]
00031;[880, 708, 0.0]
00031;[881, 710, 0.0]
00031;[882, 711, 0.0]
00031;[883, 713, 0.0]
00031;[884, 714, 0.0]
00031;[885, 715, 0.0]
00031;[886, 717, 0.0]
00031;[887, 718, 0.0]
00031;[888, 720, 0.0]
00031;[889, 722, 0.0]
00031;[890, 724, 0.0]
00031;[891, 725, 0.0]
00031;[892, 727, 0.0]
00031;[893, 728, 0.0]
00031;[894, 730, 0.0]
00031;[895, 731, 0.0]
00031;[896, 736, 0.0]
00031;[897, 737, 0.0]
00031;[898, 740, 0.0]
00031;[899, 741, 0.0]
00031;[900, 743, 0.0]
00031;[901, 744, 0.0]
00031;[902, 745, 0.0]
00031;[903, 746, 0.0]
00031;[904, 747, 0.0]
00031;[905, 748, 0.0]
00031;[906, 749, 0.0]
00031;[907, 750, 0.0]
00031;[908, 751, 0.0]
00031;[909, 752, 0.0]
00031;[910, 754, 0.0]
00031;[911, 755, 0.0]
00031;[912, 756, 0.0]
00031;[913, 757, 0.0]
00031;[914, 758, 0.0]
00031;[915, 759, 0.0]
00031;[916, 760, 0.0]
00031;[917, 762, 0.0]
00031;[918, 763, 0.0]
00031;[919, 766, 0.0]
00031;[920, 769, 0.0]
00031;[921, 770, 0.0]
00031;[922, 773, 0.0]
00031;[923, 774, 0.0]
00031;[924, 777, 0.0]
00031;[925, 778, 0.0]
00031;[926, 779, 0.0]
00031;[927, 780, 0.0]
00031;[928, 781, 0.0]
00031;[929, 782, 0.0]
00031;[930, 786, 0.0]
00031;[931, 787, 0.0]
00031;[932, 788, 0.0]
00031;[933, 790, 0.0]
00031;[934, 792, 0.0]
00031;[935, 793, 0.0]
00031;[936, 796, 0.0]
00031;[937, 797, 0.0]
00031;[938, 798, 0.0]
00031;[939, 800, 0.0]
00031;[940, 801, 0.0]
00031;[941, 802, 0.0]
00031;[942, 803, 0.0]
00031;[943, 804, 0.0]
00031;[944, 806, 0.0]
00031;[945, 807, 0.0]
00031;[946, 808, 0.0]
00031;[947, 809, 0.0]
00031;[948, 812, 0.0]
00031;[949, 813, 0.0]
00031;[950, 815, 0.0]
00031;[951, 816, 0.0]
00031;[952, 819, 0.0]
00031;[953, 820, 0.0]
00031;[954, 823, 0.0]
00031;[955, 824, 0.0]
00031;[956, 825, 0.0]
00031;[957, 826, 0.0]
00031;[958, 827, 0.0]
00031;[959, 828, 0.0]
00031;[960, 829, 0.0]
00031;[961, 830, 0.0]
00031;[962, 831, 0.0]
00031;[963, 832, 0.0]
00031;[964, 834, 0.0]
00031;[965, 836, 0.0]
00031;[966, 838, 0.0]
00031;[967, 841, 0.0]
00031;[968, 842, 0.0]
00031;[969, 843, 0.0]
00031;[970, 846, 0.0]
00031;[971, 847, 0.0]
00031;[972, 849, 0.0]
00031;[973, 850, 0.0]
00031;[974, 852, 0.0]
00031;[975, 853, 0.0]
00031;[976, 855, 0.0]
00031;[977, 857, 0.0]
00031;[978, 858, 0.0]
00031;[979, 859, 0.0]
00031;[980, 862, 0.0]
00031;[981, 863, 0.0]
00031;[982, 864, 0.0]
00031;[983, 865, 0.0]
00031;[984, 867, 0.0]
00031;[985, 868, 0.0]
00031;[986, 870, 0.0]
00031;[987, 871, 0.0]
00031;[988, 872, 0.0]
00031;[989, 873, 0.0]
00031;[990, 876, 0.0]
00031;[991, 877, 0.0]
00031;[992, 878, 0.0]
00031;[993, 880, 0.0]
00031;[994, 884, 0.0]
00031;[995, 887, 0.0]
00031;[996, 888, 0.0]
00031;[997, 889, 0.0]
00031;[998, 891, 0.0]
00031;[999, 896, 0.0]
00031;[1000, 897, 0.0]
00031;[1001, 898, 0.0]
00031;[1002, 899, 0.0]
00031;[1003, 900, 0.0]
00031;[1004, 902, 0.0]
00031;[1005, 903, 0.0]
00031;[1006, 904, 0.0]
00031;[1007, 905, 0.0]
00031;[1008, 906, 0.0]
00031;[1009, 909, 0.0]
00031;[1010, 910, 0.0]
00031;[1011, 912, 0.0]
00031;[1012, 913, 0.0]
00031;[1013, 916, 0.0]
00031;[1014, 917, 0.0]
00031;[1015, 918, 0.0]
00031;[1016, 921, 0.0]
00031;[1017, 922, 0.0]
00031;[1018, 924, 0.0]
00031;[1019, 925, 0.0]
00031;[1020, 927, 0.0]
00031;[1021, 928, 0.0]
00031;[1022, 929, 0.0]
00031;[1023, 934, 0.0]
00031;[1024, 936, 0.0]
00031;[1025, 937, 0.0]
00031;[1026, 938, 0.0]
00031;[1027, 940, 0.0]
00031;[1028, 941, 0.0]
00031;[1029, 946, 0.0]
00031;[1030, 948, 0.0]
00031;[1031, 950, 0.0]
00031;[1032, 952, 0.0]
00031;[1033, 953, 0.0]
00031;[1034, 954, 0.0]
00031;[1035, 955, 0.0]
00031;[1036, 956, 0.0]
00031;[1037, 957, 0.0]
00031;[1038, 958, 0.0]
00031;[1039, 959, 0.0]
00031;[1040, 960, 0.0]
00031;[1041, 961, 0.0]
00031;[1042, 962, 0.0]
00031;[1043, 963, 0.0]
00031;[1044, 964, 0.0]
00031;[1045, 966, 0.0]
00031;[1046, 967, 0.0]
00031;[1047, 969, 0.0]
00031;[1048, 972, 0.0]
00031;[1049, 978, 0.0]
00031;[1050, 979, 0.0]
00031;[1051, 981, 0.0]
00031;[1052, 982, 0.0]
00031;[1053, 983, 0.0]
00031;[1054, 984, 0.0]
00031;[1055, 985, 0.0]
00031;[1056, 986, 0.0]
00031;[1057, 987, 0.0]
00031;[1058, 988, 0.0]
00031;[1059, 989, 0.0]
00031;[1060, 992, 0.0]
00031;[1061, 993, 0.0]
00031;[1062, 996, 0.0]
00031;[1063, 998, 0.0]
00031;[1064, 1002, 0.0]
00031;[1065, 1003, 0.0]
00031;[1066, 1005, 0.0]
00031;[1067, 1006, 0.0]
00031;[1068, 1008, 0.0]
00031;[1069, 1010, 0.0]
00031;[1070, 1012, 0.0]
00031;[1071, 1014, 0.0]
00031;[1072, 1016, 0.0]
00031;[1073, 1017, 0.0]
00031;[1074, 1020, 0.0]
00031;[1075, 1021, 0.0]
00031;[1076, 1022, 0.0]
00031;[1077, 1024, 0.0]
00031;[1078, 1025, 0.0]
00031;[1079, 1026, 0.0]
00031;[1080, 1027, 0.0]
00031;[1081, 1028, 0.0]
00031;[1082, 1029, 0.0]
00031;[1083, 1030, 0.0]
00031;[1084, 1032, 0.0]
00031;[1085, 1033, 0.0]
00031;[1086, 1035, 0.0]
00031;[1087, 1036, 0.0]
00031;[1088, 1037, 0.0]
00031;[1089, 1038, 0.0]
00031;[1090, 1040, 0.0]
00031;[1091, 1043, 0.0]
